# Written at 2025-02-04T11:08:45
      0.00000000      5.25919566
      0.06804138      5.24833068
      0.13608276      5.33990633
      0.20412415      5.54584646
      0.27216553      5.69619915
      0.34020691      5.84251914
      0.40824829      6.07966902
      0.47628967      6.30543422
      0.54433105      6.39770415
      0.61237244      6.34551735
      0.67665487      6.26569982
      0.74093731      6.01995023
      0.80521974      5.65273689
      0.86950217      5.28222335
      0.93378461      4.96445604
      0.99806704      4.67472106
      1.06234948      4.43553994
      1.12663191      4.29009037
      1.19091435      4.24602996
      1.25519678      4.28761687
      1.31947922      4.34376580
      1.38159222      4.52029810
      1.44370522      4.96871130
      1.50581822      5.54608449
      1.56793121      6.24977098
      1.63004421      7.17111008
      1.69215721      6.91230248
      1.75427021      6.02120872
      1.81638321      5.24553542
      1.87849621      4.85121622
      1.93618852      5.10252844
      1.99388083      5.40394533
      2.05157313      5.74538062
      2.10926544      6.05851051
      2.16695775      6.30754358
      2.22465006      6.52932164
      2.28234237      6.71592755
      2.34003467      6.80907839
      2.39772698      6.79728631
      2.45541929      6.65528868
      2.51311160      6.48968294
      2.57080390      6.38134480
      2.62849621      6.34551735

      0.00000000      7.07517176
      0.06804138      7.08226427
      0.13608276      7.16405701
      0.20412415      7.29800921
      0.27216553      7.32771021
      0.34020691      7.21617324
      0.40824829      7.00044182
      0.47628967      6.70534716
      0.54433105      6.44516916
      0.61237244      6.34634001
      0.67665487      6.52610243
      0.74093731      7.01465697
      0.80521974      7.70432555
      0.86950217      7.95327724
      0.93378461      7.20308379
      0.99806704      6.42928920
      1.06234948      5.87727450
      1.12663191      5.32159381
      1.19091435      4.75460401
      1.25519678      4.43546390
      1.31947922      4.34710220
      1.38159222      4.57651756
      1.44370522      5.13167185
      1.50581822      5.82561606
      1.56793121      6.61512029
      1.63004421      7.44684123
      1.69215721      8.39023874
      1.75427021      9.49537528
      1.81638321      8.60922842
      1.87849621      7.83728972
      1.93618852      9.42979189
      1.99388083      9.93233762
      2.05157313      9.25627797
      2.10926544      8.71734011
      2.16695775      8.24610419
      2.22465006      7.77189093
      2.28234237      7.34819145
      2.34003467      7.04672327
      2.39772698      6.83894351
      2.45541929      6.70077037
      2.51311160      6.53483145
      2.57080390      6.39660400
      2.62849621      6.34634001

      0.00000000      7.07517757
      0.06804138      7.08227069
      0.13608276      7.16406477
      0.20412415      7.29801826
      0.27216553      7.32772002
      0.34020691      7.21618308
      0.40824829      7.00045097
      0.47628967      6.70535524
      0.54433105      6.44518282
      0.61237244      6.34712046
      0.67665487      6.52684055
      0.74093731      7.01542581
      0.80521974      7.70513276
      0.86950217      8.46741096
      0.93378461      9.20723904
      0.99806704      9.94954760
      1.06234948     10.75234278
      1.12663191     11.60654324
      1.19091435     12.53359411
      1.25519678     13.42655315
      1.31947922     13.82855600
      1.38159222     13.47785065
      1.44370522     12.46349206
      1.50581822     11.02986055
      1.56793121      9.51023912
      1.63004421      8.31437624
      1.69215721      8.91366597
      1.75427021      9.66711419
      1.81638321     10.70031210
      1.87849621     11.22511161
      1.93618852     10.64191041
      1.99388083     10.70811824
      2.05157313     10.34025169
      2.10926544      9.94691215
      2.16695775      9.10475365
      2.22465006      8.28704552
      2.28234237      7.75630608
      2.34003467      7.36616278
      2.39772698      7.03854345
      2.45541929      6.77775874
      2.51311160      6.61300004
      2.57080390      6.45953533
      2.62849621      6.34712046

      0.00000000     11.16929500
      0.06804138     11.21341206
      0.13608276     11.39053509
      0.20412415     11.51955308
      0.27216553     11.17485741
      0.34020691     10.34679769
      0.40824829      9.37280719
      0.47628967      8.35246451
      0.54433105      7.43263388
      0.61237244      7.10212218
      0.67665487      7.34076246
      0.74093731      7.84892628
      0.80521974      8.18138758
      0.86950217      8.46827147
      0.93378461      9.20812355
      0.99806704      9.95044168
      1.06234948     10.75322771
      1.12663191     11.60740516
      1.19091435     12.53442839
      1.25519678     13.42736547
      1.31947922     13.82936001
      1.38159222     13.55324522
      1.44370522     12.98744396
      1.50581822     12.44477780
      1.56793121     11.93940849
      1.63004421     11.29945650
      1.69215721     10.45428168
      1.75427021     10.17731977
      1.81638321     11.29169961
      1.87849621     11.93087734
      1.93618852     11.29942502
      1.99388083     10.77612552
      2.05157313     10.94042759
      2.10926544     10.16928730
      2.16695775      9.61560657
      2.22465006      9.43712169
      2.28234237      9.43333856
      2.34003467      9.44465816
      2.39772698      9.24897527
      2.45541929      8.73796536
      2.51311160      7.98923833
      2.57080390      7.32738440
      2.62849621      7.10212218
