 written on 23May2019 at 16:49:59 
           4
        4497
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    3    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    3    2    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    2    3    2
    2    2    3    2    2    2    1    1    1    2    2    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    1    1    1    1    2    4    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    4
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    2    2    1    1    2    4    2    1    2    2    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    2    2    1
    1    1    1    2    2    1    2    3    2    1    1    2    2    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    3    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    3
    2    1    1    1    1    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    1    2    2    1    1    1    2    2    2    2    2    2    1    1
    1    2    2    1    1    1    1    1    1    2    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    1    1    1    1    2    3    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    3    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    2    1    1    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    2    2    1    1    2    3    2    1
    2    2    1    1    1    1    2    2    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    1    1    1    1    1    2    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    1    1    2    2    1    1    1
    1    1    1    1    2    2    1    1    1    1    2    2    1    2    3
    2    1    1    2    2    1    1    1    1    1    2    2    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    3    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    3    2    1    1    1    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    1    2    2    1    1    1    1    1    1    2    2    1    1    1    2
    2    2    2    2    2    1    1    1    2    2    1    1    1    1    1
    1    2    2    1    1    1    1    1    1    1    1    1    2    2    1
    1    1    1    1    1    1    1    1    1    1    1    2    3    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    3    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    1    1    2    2    1
    1    1    1    1    1    1    1    2    2    1    1    1    1    1    2
    2    1    1    2    3    2    1    2    2    1    1    1    1    2    2
    1    1    1    1    1    1    1    2    2    1    1    1    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    2    2    1    2    4    2    1    1    2    2    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    1    2    2    1
    1    1    1    1    1    1    1    1    1    1    2    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    4    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    4    2
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    2    2    1    1    1    2    2    2    3    2    2    2    3    2
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    1    1    1    1
    1    2    3    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    3    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    3
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    3    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    2    1    1    1    1    1    1    1    1    1    1    1    1
    2    3    1    1    1    1    1    1    1    1    1    1    1    3    2
    1    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    2    2    1    1    2    3    3    2    2    2    2    2    2    2    3
    2    1    1    1    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    3    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    3    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    2    3    1    1    1    1    1    1    1
    3    2    1    1    1    1    2    2    1    2    3    2    2    2    2
    2    2    2    2    2    2    2    3    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    3    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    3    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    2    2    1    1    1    1    1    2    2    1    1    1    1    2
    3    1    1    1    3    2    2    6    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    6    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    2    2    1    1
    1    1    1    2    2    1    1    1    1    2    2    1    1    1    2
    2    1    1    2    2    1    2    2    2    6    3    2    2    2    2
    2    2    2    2    2    2    2    3    2    1    1    1    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    1    1    1    2    2    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    2    2    1
    1    1    1    1    2    2    1    1    1    1    2    2    1    1    1
    2    2    1    1    2    2    1    2    2    2    3    3    2    2    2
    2    2    2    2    3    2    1    1    1    1    1    1    2    2    1
    1    1    1    1    2    2    1    1    1    1    2    2    1    1    1
    2    2    1    1    2    2    1    2    2    2    3    3    2    2    2
    3    2    1    1    2    2    1    2    2    2    3    4
  -12    4    4    1    1    0.000001    0.000000
  -12    4    4    2    1   -0.000000   -0.000000
  -12    4    4    3    1   -0.000000   -0.000000
  -12    4    4    4    1   -0.000000    0.000000
  -12    4    4    1    2   -0.000000    0.000000
  -12    4    4    2    2    0.000001   -0.000000
  -12    4    4    3    2   -0.000000    0.000000
  -12    4    4    4    2   -0.000000   -0.000000
  -12    4    4    1    3   -0.000000    0.000000
  -12    4    4    2    3   -0.000000   -0.000000
  -12    4    4    3    3    0.000001    0.000000
  -12    4    4    4    3   -0.000000    0.000000
  -12    4    4    1    4   -0.000000   -0.000000
  -12    4    4    2    4   -0.000000   -0.000000
  -12    4    4    3    4   -0.000000   -0.000000
  -12    4    4    4    4    0.000001   -0.000000
  -11    1    5    1    1   -0.000000    0.000000
  -11    1    5    2    1   -0.000000    0.000000
  -11    1    5    3    1   -0.000000   -0.000000
  -11    1    5    4    1   -0.000000   -0.000000
  -11    1    5    1    2   -0.000000   -0.000000
  -11    1    5    2    2    0.000004    0.000000
  -11    1    5    3    2   -0.000002    0.000000
  -11    1    5    4    2   -0.000002    0.000000
  -11    1    5    1    3   -0.000000    0.000000
  -11    1    5    2    3   -0.000002   -0.000000
  -11    1    5    3    3    0.000004   -0.000000
  -11    1    5    4    3   -0.000002   -0.000000
  -11    1    5    1    4   -0.000000   -0.000000
  -11    1    5    2    4   -0.000002    0.000000
  -11    1    5    3    4   -0.000002   -0.000000
  -11    1    5    4    4    0.000004   -0.000000
  -11    2    4    1    1    0.000000   -0.000000
  -11    2    4    2    1   -0.000000   -0.000000
  -11    2    4    3    1    0.000000   -0.000000
  -11    2    4    4    1   -0.000000   -0.000000
  -11    2    4    1    2   -0.000000    0.000000
  -11    2    4    2    2    0.000002    0.000000
  -11    2    4    3    2   -0.000001   -0.000000
  -11    2    4    4    2   -0.000001    0.000000
  -11    2    4    1    3   -0.000000    0.000000
  -11    2    4    2    3   -0.000001    0.000000
  -11    2    4    3    3    0.000001    0.000000
  -11    2    4    4    3   -0.000001   -0.000000
  -11    2    4    1    4   -0.000000    0.000000
  -11    2    4    2    4   -0.000001   -0.000000
  -11    2    4    3    4   -0.000001    0.000000
  -11    2    4    4    4    0.000002   -0.000000
  -11    2    5    1    1    0.000000   -0.000000
  -11    2    5    2    1    0.000000   -0.000000
  -11    2    5    3    1   -0.000000   -0.000000
  -11    2    5    4    1   -0.000000   -0.000000
  -11    2    5    1    2   -0.000000    0.000000
  -11    2    5    2    2    0.000001    0.000000
  -11    2    5    3    2   -0.000001    0.000000
  -11    2    5    4    2   -0.000001   -0.000000
  -11    2    5    1    3   -0.000000   -0.000000
  -11    2    5    2    3   -0.000001    0.000000
  -11    2    5    3    3    0.000002   -0.000000
  -11    2    5    4    3   -0.000001    0.000000
  -11    2    5    1    4   -0.000000   -0.000000
  -11    2    5    2    4   -0.000001    0.000000
  -11    2    5    3    4   -0.000001   -0.000000
  -11    2    5    4    4    0.000002   -0.000000
  -11    3    3    1    1    0.000001   -0.000000
  -11    3    3    2    1   -0.000000   -0.000000
  -11    3    3    3    1    0.000000   -0.000000
  -11    3    3    4    1   -0.000000   -0.000000
  -11    3    3    1    2   -0.000001    0.000000
  -11    3    3    2    2    0.000002   -0.000000
  -11    3    3    3    2   -0.000001   -0.000000
  -11    3    3    4    2   -0.000001   -0.000000
  -11    3    3    1    3    0.000000    0.000000
  -11    3    3    2    3   -0.000000    0.000000
  -11    3    3    3    3    0.000001   -0.000000
  -11    3    3    4    3   -0.000000    0.000000
  -11    3    3    1    4   -0.000001    0.000000
  -11    3    3    2    4   -0.000001    0.000000
  -11    3    3    3    4   -0.000001    0.000000
  -11    3    3    4    4    0.000002    0.000000
  -11    3    4    1    1    0.000001    0.000000
  -11    3    4    2    1   -0.000000   -0.000000
  -11    3    4    3    1   -0.000000    0.000000
  -11    3    4    4    1   -0.000000   -0.000000
  -11    3    4    1    2   -0.000000    0.000000
  -11    3    4    2    2    0.000001   -0.000000
  -11    3    4    3    2   -0.000000   -0.000000
  -11    3    4    4    2   -0.000001    0.000000
  -11    3    4    1    3   -0.000000    0.000000
  -11    3    4    2    3   -0.000000    0.000000
  -11    3    4    3    3    0.000001    0.000000
  -11    3    4    4    3   -0.000001   -0.000000
  -11    3    4    1    4   -0.000001    0.000000
  -11    3    4    2    4   -0.000001   -0.000000
  -11    3    4    3    4   -0.000001   -0.000000
  -11    3    4    4    4    0.000002   -0.000000
  -11    3    5    1    1    0.000001    0.000000
  -11    3    5    2    1    0.000000   -0.000000
  -11    3    5    3    1   -0.000000   -0.000000
  -11    3    5    4    1   -0.000000   -0.000000
  -11    3    5    1    2    0.000000    0.000000
  -11    3    5    2    2    0.000001   -0.000000
  -11    3    5    3    2   -0.000000   -0.000000
  -11    3    5    4    2   -0.000000   -0.000000
  -11    3    5    1    3   -0.000001    0.000000
  -11    3    5    2    3   -0.000001   -0.000000
  -11    3    5    3    3    0.000002    0.000000
  -11    3    5    4    3   -0.000001   -0.000000
  -11    3    5    1    4   -0.000001    0.000000
  -11    3    5    2    4   -0.000001   -0.000000
  -11    3    5    3    4   -0.000001    0.000000
  -11    3    5    4    4    0.000002    0.000000
  -11    4    2    1    1    0.000001   -0.000000
  -11    4    2    2    1   -0.000001    0.000000
  -11    4    2    3    1   -0.000000   -0.000000
  -11    4    2    4    1   -0.000001   -0.000000
  -11    4    2    1    2   -0.000001   -0.000000
  -11    4    2    2    2    0.000002    0.000000
  -11    4    2    3    2   -0.000000   -0.000000
  -11    4    2    4    2   -0.000001   -0.000000
  -11    4    2    1    3    0.000000    0.000000
  -11    4    2    2    3   -0.000000    0.000000
  -11    4    2    3    3    0.000000   -0.000000
  -11    4    2    4    3   -0.000000    0.000000
  -11    4    2    1    4   -0.000001    0.000000
  -11    4    2    2    4   -0.000001    0.000000
  -11    4    2    3    4   -0.000000    0.000000
  -11    4    2    4    4    0.000002    0.000000
  -11    4    3    1    1    0.000001   -0.000000
  -11    4    3    2    1   -0.000000    0.000000
  -11    4    3    3    1   -0.000000    0.000000
  -11    4    3    4    1   -0.000001   -0.000000
  -11    4    3    1    2   -0.000000   -0.000000
  -11    4    3    2    2    0.000001   -0.000000
  -11    4    3    3    2   -0.000000   -0.000000
  -11    4    3    4    2   -0.000001   -0.000000
  -11    4    3    1    3   -0.000000    0.000000
  -11    4    3    2    3   -0.000000    0.000000
  -11    4    3    3    3    0.000001    0.000000
  -11    4    3    4    3   -0.000000    0.000000
  -11    4    3    1    4   -0.000001   -0.000000
  -11    4    3    2    4   -0.000001    0.000000
  -11    4    3    3    4   -0.000001    0.000000
  -11    4    3    4    4    0.000002   -0.000000
  -11    4    4    1    1    0.000001    0.000000
  -11    4    4    2    1   -0.000000   -0.000000
  -11    4    4    3    1   -0.000000   -0.000000
  -11    4    4    4    1   -0.000001   -0.000000
  -11    4    4    1    2   -0.000000    0.000000
  -11    4    4    2    2    0.000001   -0.000000
  -11    4    4    3    2   -0.000000   -0.000000
  -11    4    4    4    2   -0.000000   -0.000000
  -11    4    4    1    3   -0.000000    0.000000
  -11    4    4    2    3   -0.000000   -0.000000
  -11    4    4    3    3    0.000001   -0.000000
  -11    4    4    4    3   -0.000001   -0.000000
  -11    4    4    1    4   -0.000001    0.000000
  -11    4    4    2    4   -0.000001    0.000000
  -11    4    4    3    4   -0.000001   -0.000000
  -11    4    4    4    4    0.000002   -0.000000
  -11    4    5    1    1    0.000001   -0.000000
  -11    4    5    2    1   -0.000000    0.000000
  -11    4    5    3    1   -0.000001    0.000000
  -11    4    5    4    1   -0.000001   -0.000000
  -11    4    5    1    2    0.000000    0.000000
  -11    4    5    2    2    0.000000   -0.000000
  -11    4    5    3    2   -0.000000    0.000000
  -11    4    5    4    2   -0.000000    0.000000
  -11    4    5    1    3   -0.000001   -0.000000
  -11    4    5    2    3   -0.000000   -0.000000
  -11    4    5    3    3    0.000002    0.000000
  -11    4    5    4    3   -0.000001   -0.000000
  -11    4    5    1    4   -0.000001    0.000000
  -11    4    5    2    4   -0.000000    0.000000
  -11    4    5    3    4   -0.000001    0.000000
  -11    4    5    4    4    0.000002   -0.000000
  -11    5    1    1    1    0.000004    0.000000
  -11    5    1    2    1   -0.000002   -0.000000
  -11    5    1    3    1   -0.000000   -0.000000
  -11    5    1    4    1   -0.000002    0.000000
  -11    5    1    1    2   -0.000002   -0.000000
  -11    5    1    2    2    0.000004   -0.000000
  -11    5    1    3    2   -0.000000   -0.000000
  -11    5    1    4    2   -0.000002    0.000000
  -11    5    1    1    3   -0.000000    0.000000
  -11    5    1    2    3   -0.000000    0.000000
  -11    5    1    3    3   -0.000000    0.000000
  -11    5    1    4    3   -0.000000    0.000000
  -11    5    1    1    4   -0.000002   -0.000000
  -11    5    1    2    4   -0.000002    0.000000
  -11    5    1    3    4   -0.000000    0.000000
  -11    5    1    4    4    0.000004   -0.000000
  -11    5    2    1    1    0.000002   -0.000000
  -11    5    2    2    1   -0.000001    0.000000
  -11    5    2    3    1   -0.000000    0.000000
  -11    5    2    4    1   -0.000001    0.000000
  -11    5    2    1    2   -0.000001   -0.000000
  -11    5    2    2    2    0.000001   -0.000000
  -11    5    2    3    2   -0.000000   -0.000000
  -11    5    2    4    2   -0.000001   -0.000000
