  0.10000E+01 -0.22413E-15
 -0.10000E+01  0.22914E-15
  0.10000E+01 -0.22501E-15
 -0.10000E+01  0.21194E-15
  0.10000E+01 -0.19323E-15
 -0.10000E+01  0.14868E-15
  0.10000E+01 -0.15181E-15
 -0.10000E+01  0.15441E-15
  0.10000E+01 -0.14111E-15
 -0.10000E+01  0.13734E-15
  0.10000E+01 -0.14299E-15
 -0.10000E+01  0.13508E-15
  0.10000E+01 -0.12958E-15
 -0.10000E+01  0.15011E-15
  0.10000E+01 -0.20095E-16
 -0.10000E+01  0.27983E-16
  0.10000E+01 -0.15960E-15
  0.10000E+01 -0.15779E-15
  0.10000E+01 -0.19513E-15
 -0.10000E+01  0.15953E-15
  0.10000E+01 -0.13741E-15
 -0.10000E+01  0.26815E-15
  0.10000E+01 -0.13120E-15
 -0.10000E+01  0.17439E-15
  0.10000E+01 -0.21740E-15
 -0.10000E+01  0.74092E-16
  0.10000E+01 -0.13117E-15
 -0.10000E+01  0.71356E-16
  0.10000E+01 -0.45066E-16
 -0.10000E+01  0.12340E-15
  0.10000E+01 -0.12970E-15
 -0.10000E+01  0.47652E-16
  0.10000E+01 -0.13673E-15
  0.10000E+01 -0.15196E-15
  0.10000E+01 -0.13369E-15
 -0.10000E+01  0.13970E-15
  0.10000E+01 -0.11321E-15
 -0.10000E+01  0.85779E-16
  0.10000E+01 -0.20870E-15
 -0.10000E+01  0.75155E-16
  0.10000E+01 -0.62270E-16
 -0.10000E+01  0.59660E-16
  0.10000E+01 -0.54260E-16
 -0.10000E+01  0.73180E-16
  0.10000E+01 -0.60892E-16
  0.10000E+01 -0.50842E-16
  0.10000E+01 -0.81226E-16
 -0.10000E+01 -0.45242E-16
 -0.10000E+01  0.11007E-15
  0.10000E+01 -0.21083E-16
  0.10000E+01 -0.14771E-15
 -0.10000E+01 -0.10883E-17
 -0.10000E+01  0.73656E-16
  0.10000E+01 -0.14183E-15
  0.10000E+01 -0.12246E-15
 -0.10000E+01  0.39370E-16
 -0.10000E+01  0.48224E-16
  0.10000E+01 -0.89931E-16
  0.10000E+01 -0.73645E-16
 -0.10000E+01 -0.57362E-16
 -0.10000E+01  0.62957E-16
  0.10000E+01 -0.61847E-16
  0.10000E+01  0.23247E-16
 -0.10000E+01 -0.82847E-16
  0.10000E+01 -0.16439E-15
  0.10000E+01 -0.15277E-15
  0.10000E+01 -0.15425E-15
 -0.10000E+01  0.19108E-15
  0.10000E+01 -0.13514E-15
 -0.10000E+01  0.27324E-15
  0.10000E+01 -0.18579E-15
 -0.10000E+01  0.14122E-15
  0.10000E+01 -0.21828E-15
 -0.10000E+01  0.75580E-16
  0.10000E+01 -0.79153E-16
 -0.10000E+01  0.12761E-15
  0.10000E+01 -0.57729E-16
 -0.10000E+01  0.12129E-15
  0.10000E+01 -0.39186E-16
 -0.10000E+01  0.14169E-15
  0.10000E+01 -0.27477E-15
  0.10000E+01 -0.18554E-15
  0.10000E+01 -0.13777E-15
 -0.10000E+01  0.14620E-15
  0.10000E+01 -0.21696E-15
 -0.10000E+01  0.29978E-15
  0.10000E+01 -0.21948E-15
 -0.10000E+01  0.22711E-15
  0.10000E+01 -0.22685E-15
 -0.10000E+01  0.18294E-15
  0.10000E+01 -0.76361E-16
 -0.10000E+01  0.66052E-16
  0.10000E+01 -0.14706E-15
  0.10000E+01 -0.18661E-15
  0.10000E+01 -0.79002E-16
 -0.10000E+01  0.90046E-16
  0.10000E+01 -0.80446E-16
  0.10000E+01 -0.80391E-16
  0.10000E+01 -0.20933E-15
 -0.10000E+01  0.12183E-15
  0.10000E+01 -0.55349E-16
 -0.10000E+01  0.17824E-15
  0.10000E+01 -0.24866E-15
 -0.10000E+01  0.53070E-16
  0.10000E+01 -0.13569E-15
 -0.10000E+01 -0.27811E-16
  0.10000E+01 -0.13869E-15
 -0.10000E+01  0.35135E-16
  0.10000E+01 -0.36432E-16
  0.10000E+01  0.18093E-16
  0.10000E+01 -0.10944E-15
 -0.10000E+01  0.68513E-16
 -0.10000E+01  0.60390E-16
  0.10000E+01 -0.44238E-16
  0.10000E+01 -0.12362E-15
 -0.10000E+01  0.14530E-15
 -0.10000E+01  0.17191E-15
  0.10000E+01 -0.96052E-16
  0.10000E+01 -0.13903E-15
 -0.10000E+01  0.10179E-15
 -0.10000E+01  0.52231E-17
  0.10000E+01 -0.10126E-15
  0.10000E+01 -0.50840E-16
 -0.10000E+01  0.67131E-16
 -0.10000E+01  0.36967E-16
  0.10000E+01 -0.39721E-16
  0.10000E+01  0.16380E-17
 -0.10000E+01 -0.28057E-16
  0.10000E+01 -0.15056E-15
  0.10000E+01 -0.15140E-15
  0.10000E+01 -0.14552E-15
 -0.10000E+01  0.13557E-15
  0.10000E+01 -0.12645E-15
 -0.10000E+01  0.65865E-16
  0.10000E+01 -0.83195E-16
 -0.10000E+01  0.21001E-15
  0.10000E+01 -0.64329E-16
